hpo_id,english,candidate,reference,simple,sacrebleu,`ter`,semsim
HP:0025220,Triggered by menstruation,Disparado por menstruación,Desencadenado por la menstruación,0,24.8,33.3,85.3
HP:0025221,Triggered by pregnancy,Disparado por embarazo,Desencadenado por el embarazo,0,24.8,33.3,81.0
HP:0025222,Triggered by sleep deprivation,Disparado por la privación del sueño,Desencadenado por la falta de sueño,0,18.0,50.0,83.7
HP:0025223,Triggered by smoking,Disparado por el tabaquismo,Desencadenado por fumar,0,16.0,25.0,70.1
HP:0025225,Triggered by sound,activada por el sonido,Desencadenado por un sonido,0,19.0,50.0,89.1
HP:0025226,Triggered by stress,Estresado,Desencadenado por el estrés,0,0.0,-300.0,80.4
HP:0025227,Triggered by excitement,activada por la emoción,Desencadenado por la emoción,0,59.5,75.0,96.7
HP:0025228,Triggered by sudden movement,expandido por el movimiento súbito,Desencadenado por un movimiento repentino,0,12.7,40.0,76.3
HP:0025229,Triggered by vestibular stimulation,desencadenado por estimulación vestibular,Desencadenado por estimulación vestibular,0,100.0,100.0,100.0
HP:0025334,Triggered by emotion,activada por la emoción,Desencadenado por la emoción,0,59.5,75.0,96.7
HP:0025377,Triggered by exertion,Disparado por esfuerzo,Desencadenado por el esfuerzo,0,24.8,33.3,74.4
HP:0031135,Triggered by physical trauma,Disparada por traumatismo físico,Desencadenado por un trauma físico,0,14.8,25.0,88.0
HP:0033032,Triggered by an abusive adult,Disparado por un adulto abusiva,Activado por el abuso de un adulto,0,15.8,0.0,70.5
HP:0033184,Triggered by infection,Disparado por infección,Desencadenado por infección,0,55.0,66.7,84.1
HP:0033793,Triggered by food ingestion,Disparado por la ingestión de alimentos,Desencadenado por la ingestión de alimentos,0,76.0,83.3,86.2
HP:0034423,triggered by allergens,desencadenada por alérgenos,Desencadenado por alérgenos,0,55.0,66.7,99.9
HP:0034826,Triggered by medication exposure,desencadenado por exposición a la medicación,Provocado por la exposición a medicamentos,0,19.3,50.0,98.1
HP:4000101,Triggered by exposure to medication,Disparado por exposición a la medicación,Provocado por la exposición a medicamentos.,0,16.3,50.0,80.1
HP:4000109,Triggered by electromagnetic field,activada por campo electromagnético,Activado por un campo electromagnético,0,27.5,50.0,99.5
HP:4000120,Triggered by nickel,desencadenado por níquel,Activado por níquel,0,55.0,66.7,94.1
HP:4000121,"Triggered by poison ivy, poson oak, or sumac","Disparado por hiedra venenosa, roble pontón o zumaque","Provocado por hiedra venenosa, roble posón o zumaque",0,51.3,75.0,90.9
HP:0025255,Ameliorated by pregnancy,mejorado por embarazo,Mejorado por el embarazo,0,45.1,66.7,99.7
HP:0025256,Ameliorated by heat,mejorado por calor,Mejorado por el calor,0,45.1,66.7,99.0
HP:0025257,Ameliorated by carbohydrate ingestion,Acelerado por ingesta de carbohidratos,Mejorado por la ingestión de carbohidratos,0,19.4,40.0,83.2
HP:0032503,Ameliorated by ethanol ingestion,Acomourado por ingesta de etanol,Mejorado por la ingestión de etanol,0,19.4,40.0,89.0
HP:0034440,Ameliorated by ultraviolet light exposure,mejorado por exposición a la luz ultravioleta,Mejoría con la exposición a la luz ultravioleta.,0,46.2,57.1,96.9
HP:0034459,Ameliorated by lumbar puncture,Acelerado por punción lumbar,Mejoría con la punción lumbar,0,24.9,25.0,78.0
HP:0034516,Ameliorated by ketogenic diet,Acelerado por dieta cetógena,Mejoría con la dieta cetogénica,0,12.4,0.0,87.1
HP:0034536,Ameliorated by exposure to medication,mejorado por exposición a la medicación,Mejoría con la exposición a medicamentos.,0,15.2,33.3,89.3
HP:0034569,Ameliorated by pyridoxal phosphate,Ameriatado por piridoxal fosfato,Mejoría por fosfato de piridoxal,0,16.4,25.0,93.7
HP:0034759,Ameliorated by ethosuximide,Acelerado por etosuximida,Mejoría por etosuximida,0,55.0,66.7,74.2
HP:4000174,Ameliorated by potassium supplements,Ameriatado con suplementos de potasio,Mejoría con suplementos de potasio.,0,54.8,80.0,90.9
HP:4000175,Ameliorated by niacin,mejorado con niacina,Mejoría por la niacina,0,19.7,0.0,98.9
HP:0025281,Sharp,afilada,Dolor agudo,0,0.0,-100.0,39.4
HP:0025282,Dull,incoercible,Dolor sordo persistente,0,0.0,-200.0,25.6
HP:0025283,Tender,sensible,Dolor al tacto,0,0.0,-200.0,15.7
HP:0025284,Sleep-interrupting,interrupcion del sueño,Dolor que Interrumpe el sueño,0,14.1,-33.3,78.7
HP:4000182,Positionally dependent pain,Dolor dependiente de la posición,Dolor dependiendo de la posición,0,42.7,80.0,99.8
HP:0025286,Aggravated by activity,agravada por la actividad,Agravado por la actividad,0,59.5,75.0,98.7
HP:0025315,Exacerbated by head trauma,Exacerbado por traumatismo craneal,Agudizado por un trauma en la cabeza,0,7.5,-50.0,76.7
HP:0032500,Exacerbated by tobacco use,Exacerbado por consumo de tabaco,Exacerbado por el consumo de tabaco,0,40.9,80.0,99.9
HP:0032534,Exacerbated by methylxanthine ingestion,Exacerbado por ingestión de metilxantina,Exacerbado por la ingestión de metilxantina,0,40.9,80.0,99.9
HP:0032542,Exacerbated by pregnancy,exacerbado por embarazo,Exacerbado por el embarazo,0,45.1,66.7,99.8
HP:0034802,Exacerbated by flexion,Exacerbado por flexión,Exacerbado por la flexión,0,45.1,66.7,99.6
HP:4000176,Aggravated by exposure to medication,agravada por la exposición a la medicación,Agravado por la exposición a medicamentos,0,41.1,57.1,98.9
HP:0003674,Onset,inicio,Comienzo,0,0.0,0.0,99.1
HP:0003679,Pace of progression,ritmo de progresión,Ritmo de progresión,0,100.0,100.0,100.0
HP:0011008,Temporal pattern,patrón temporal,Patrón temporal,0,100.0,100.0,100.0
HP:0034382,Disease remission,remisión de la enfermedad,Remisión de la enfermedad,0,100.0,100.0,100.0
HP:0040006,Mortality/Aging,Mortalidad/envejecimiento,Mortalidad/Envejecimiento,0,100.0,100.0,100.0
HP:0045089,Distinctive finding,Hallazgo distintivo,Hallazgo distintivo,1,100.0,100.0,100.0
HP:0045090,Minor finding,Hallazgo menor,Hallazgo menor,1,100.0,100.0,100.0
HP:4000043,Greenstick fracture,"Fractura en ""greenstick""",Fractura en tallo verde,0,21.4,33.3,90.2
HP:4000044,Transverse fracture,fractura transversa,Fractura transversal,0,50.0,50.0,95.9
HP:4000045,Spiral fracture,fractura en espiral,Fractura en espiral,0,100.0,100.0,100.0
HP:4000046,Oblique fracture,Fractura indirecta,Fractura oblicua,0,50.0,50.0,84.9
HP:4000047,Compression fracture,fractura por compresión,Fractura de compresión,0,34.7,66.7,98.5
HP:4000048,Comminuted fracture,fractura conminuta,Fractura conminuta,0,100.0,100.0,100.0
HP:4000049,Segmental fracture,fractura segmentaria,Fractura segmentaria,0,100.0,100.0,100.0
HP:4000050,Open fracture,fractura abierta,Fractura abierta,0,100.0,100.0,100.0
HP:4000051,Closed fracture,Fractura cerrada,Fractura cerrada,1,100.0,100.0,100.0
HP:4000052,Avulsion fracture,Fractura por avulsión,Fractura por avulsión,1,100.0,100.0,100.0
HP:4000053,Displaced fracture,fractura desplazada,Fractura desplazada,0,100.0,100.0,100.0
HP:0032370,Blood group A,Antígeno de grupo sanguíneo A,Grupo sanguíneo A,0,39.8,60.0,71.3
HP:0032440,Blood group B,grupo sanguíneo B,Grupo sanguíneo B,0,100.0,100.0,100.0
HP:0032441,Blood group AB,Antígeno de grupo sanguíneo AB,Grupo sanguíneo AB,0,39.8,60.0,74.6
HP:0032442,Blood group O,Antígeno de grupo sanguíneo O,Grupo sanguíneo O,0,39.8,60.0,72.9
HP:0032374,Duffy Fya positivity,positividad de Duffy Fya,Positividad de Duffy Fya,0,100.0,100.0,100.0
HP:0032375,Duffy Fyb positivity,positividad de Duffy Fyb,Positividad de Duffy Fyb,0,100.0,100.0,100.0
HP:0008072,Maternal virilization in pregnancy,Virilización materna durante el embarazo,Virilización materna en el embarazo,0,30.2,80.0,99.6
HP:0009800,Maternal diabetes,Diabetes materna,Diabetes materna,1,100.0,100.0,100.0
HP:0011436,Abnormal maternal serum screening,cribado sérico materno anormal,Screening anormal en suero materno,0,14.8,0.0,77.4
HP:0011437,Maternal autoimmune disease,Enfermedad autoinmune materna,Enfermedad autoinmune materna,1,100.0,100.0,100.0
HP:0012188,Hyperemesis gravidarum,Hiperémesis gravídica,Hiperemesis gravídica,0,50.0,50.0,99.0
HP:0012546,Skewed maternal X inactivation,Inactivación materna astillada del cromosoma X,Inactivación preferencial del cromosoma X materna,0,34.3,66.7,96.1
HP:0030244,Maternal fever in pregnancy,Fiebre materna durante el embarazo,Fiebre materna en el embarazo,0,30.2,80.0,99.5
HP:0031437,Pregnancy exposure,Exposición del embarazo,Exposición al embarazo,0,34.7,66.7,99.4
HP:0031456,Ectopic pregnancy,Embarazo ectópico,Embarazo ectópico,1,100.0,100.0,100.0
HP:0034756,Fetal exposure history,Antecedente de exposición fetal,Historial de exposición fetal,0,59.5,75.0,94.4
HP:0034778,Maternal hyperthyroidism,Hipertiroidismo materno,Hipertiroidismo materno,1,100.0,100.0,100.0
HP:0034855,Maternal obesity during pregnancy,Obesidad materna durante el embarazo,Obesidad materna durante el embarazo,1,100.0,100.0,100.0
HP:0034856,Maternal amniocentesis,Amniocentesis materna,Amniocentesis materna,1,100.0,100.0,100.0
HP:0040222,Maternal thrombophilia,Trombofilia materna,Trombofilia materna,1,100.0,100.0,100.0
HP:0100603,Toxemia of pregnancy,Toxemia del embarazo,Toxemia del embarazo,1,100.0,100.0,100.0
HP:0100610,Maternal hyperphenylalaninemia,Hiperfenilalaninemia materna,Hiperfenilalaninemia materna,1,100.0,100.0,100.0
HP:0100622,Maternal seizure,Convulsión materna,Convulsiones maternas,0,0.0,0.0,99.3
HP:0200067,Recurrent spontaneous abortion,aborto espontáneo recurrente,Aborto espontáneo recurrente,0,100.0,100.0,100.0
HP:0032317,Family history of cancer,Antecedente familiar de cáncer,Antecedentes familiares de cáncer,0,31.9,50.0,99.6
HP:0032318,Family history of heart disease,Antecedente familiar de cardiopatía,Antecedentes familiares de enfermedad cardíaca,0,12.4,0.0,96.4
HP:0032319,Health status,estado de salud,Estado de salud,0,100.0,100.0,100.0
HP:0032468,History of stillbirth,antecedentes de mortinatalidad,Historia de muerte fetal,0,19.7,0.0,58.1
HP:4000173,History of previous pregnancy with hydrops fetalis,antecedentes de embarazo con hídrops fetal,Historia de embarazo previo con hidropesía fetal,0,16.3,50.0,93.2
HP:0033624,History of congenital CMV infection,antecedentes de infección congénita por CMV,Antecedentes de infección congénita por citomegalovirus,0,76.0,83.3,79.9
HP:4000011,History of congenital HPV infection,antecedentes de infección congénita por VPH,Antecedentes de infección congénita por virus del papiloma humano,0,46.1,33.3,71.4
HP:0032444,Status post organ transplantation,Estado post-trasplante de órganos,Estado tras el trasplante de órganos,0,32.5,25.0,95.4
HP:0032557,History of bone marrow transplant,antecedentes de trasplante de médula ósea,Historia de trasplante de médula ósea,0,76.0,83.3,94.5
HP:0034420,History of cardiovascular procedure,Antecedente de procedimiento cardiovascular,Historia del procedimiento cardiovascular,0,31.9,50.0,92.6
HP:0034780,Gadolinium exposure,exposición al gadolinio,Exposición al gadolinio,0,100.0,100.0,100.0
HP:0034981,Exposure to birds,Exposición a las aves,Exposición a aves,0,35.4,75.0,99.8
HP:0035010,Occupational exposure history,antecedente de exposición laboral,Historial de exposición ocupacional,0,31.9,50.0,78.3
HP:4000111,Asbestos exposure,exposición al amianto,Exposición al asbesto,0,55.0,66.7,90.0
HP:0034632,Exogenous androgen exposure,Exposición a andrógenos exógenos,Exposición a andrógenos exógenos,1,100.0,100.0,100.0
HP:0034634,Dopamine antagonist exposure,exposición a antagonistas de dopaminas,Exposición al antagonista de la dopamina,0,10.4,20.0,97.7
HP:4000113,Aminoglycoside exposure,exposición a aminoglicósidos,Exposición a aminoglucósidos,0,55.0,66.7,85.6
HP:4000114,Statin exposure,exposición a la estatina,Exposición a estatinas,0,31.9,50.0,87.7
HP:4000115,Potassium-sparing diuretic exposure,Exposición a diuréticos ahorradores de potasio,Exposición a diuréticos ahorradores de potasio,1,100.0,100.0,100.0
HP:4000116,Carbamazepine exposure,exposición a carbamazepina,Exposición a carbamazepina,0,100.0,100.0,100.0
HP:4000117,Valproate exposure,exposición al valproato,Exposición al valproato,0,100.0,100.0,100.0
HP:4000118,Hydralazine exposure,exposición a hidralazina,Exposición a hidralazina,0,100.0,100.0,100.0
HP:4000119,Calcium channel blocker exposure,exposición de bloqueador de los canales de calcio,Exposición al bloqueador de los canales de calcio,0,70.7,87.5,97.7
HP:4000134,Prostaglandin E1 exposure,exposición a prostaglandina E1,Exposición a la prostaglandina E1,0,35.2,75.0,99.8
HP:4000135,5-fluorouracil exposure,Exposición a 5-fluorouracilo,Exposición al 5-fluorouracilo,0,42.7,80.0,99.9
HP:4000136,6-mercaptopurine exposure,exposición a 6-mercaptopurinas,Exposición a 6-mercaptopurina,0,66.9,80.0,98.7
HP:4000137,Isoniazid exposure,exposición a isoniacida,Exposición a isoniazida,0,55.0,66.7,97.5
HP:4000167,Recent steroid exposure,exposición reciente a esteroides,Exposición reciente a esteroides,0,100.0,100.0,100.0
HP:4000178,Anti-retroviral therapy exposure,exposición al tratamiento antirretroviral,Exposición a la terapia antirretroviral,0,14.8,25.0,98.7
HP:4000179,Potassium-wasting diuretic exposure,Exposición a diuréticos perdedores de potasio,Exposición a diuréticos que pierden potasio,0,32.5,66.7,98.2
HP:4000180,Tricyclic antidepressant exposure,Exposición a antidepresivos tricíclicos,Exposición a antidepresivos tricíclicos,1,100.0,100.0,100.0
HP:4000124,High dietary oxalate intake,Alta ingesta de oxalato en la dieta,Ingesta elevada de oxalato en la dieta,0,64.3,71.4,98.4
HP:4000125,Recent honey ingestion,ingestión reciente de miel,Ingestión reciente de miel,0,100.0,100.0,100.0
HP:4000126,Raw egg-white ingestion,Ingestión de blanca huevo cruda,Ingestión de clara de huevo cruda,0,24.7,60.0,96.4
HP:4000172,Vegan diet,dieta vegetariana,Dieta vegetariana,0,100.0,100.0,100.0
HP:0020138,History of recent animal bite,antecedentes de mordedura reciente de animal,Historia reciente de mordedura de animal,0,26.9,66.7,95.5
HP:0020139,History of recent insect bite,antecedentes de picadura reciente de insecto,Historia reciente de picadura de insecto,0,26.9,66.7,96.6
HP:0034896,History of recent anticoagulant ingestion,Antecedente de ingestión reciente de anticoagulantes,Historia de ingestión reciente de anticoagulantes,0,76.0,83.3,97.4
HP:4000145,History of recent viral illness,antecedentes de enfermedad viral reciente,Historia de enfermedad viral reciente.,0,54.8,80.0,93.6
HP:4000146,History of recent dental procedure,Antecedente de procedimiento dental reciente,Historia de procedimiento dental reciente,0,66.9,80.0,97.0
HP:4000151,History of recent contralateral injury,antecedentes de lesión contralateral reciente,Historia de lesión contralateral reciente,0,66.9,80.0,94.6
HP:0001475,Male-limited expression,Expresión limitada al varón,Autosómico dominante limitado al varón,0,24.9,25.0,68.7
HP:0034344,Female-limited expression,Expresión limitada a la mujer,Expresión limitada femenina,0,21.4,40.0,96.5
HP:0003744,Genetic anticipation with paternal anticipation bias,Anticipación genética con sesgo de anticipación paterna,Anticipación genética con sesgo de anticipación paterna,1,100.0,100.0,100.0
HP:4000158,Typified by high penetrance,Tipificado por alta penetrancia,Caracterizado por alta penetrancia,0,59.5,75.0,97.7
HP:4000159,Typified by moderate penetrance,Tipificado por penetrancia moderada,Caracterizado por una penetrancia moderada,0,27.5,50.0,96.3
HP:4000160,Typified by low penetrance,Tipificado por penetrancia baja,Caracterizado por baja penetrancia,0,21.0,50.0,97.9
HP:0032383,Uniparental heterodisomy,Heterodisomía uniparental,Heterodisomía uniparental,1,100.0,100.0,100.0
HP:0032384,Uniparental isodisomy,Isodisomía uniparental,Isodisomía uniparental,1,100.0,100.0,100.0
HP:0012274,Autosomal dominant inheritance with paternal imprinting,Herencia autosómica dominante con impronta paterna,Herencia autosómica dominante con impronta paterna,1,100.0,100.0,100.0
HP:0012275,Autosomal dominant inheritance with maternal imprinting,Herencia autosómica dominante con impronta materna,Herencia autosómica dominante con impronta materna,1,100.0,100.0,100.0
HP:0001419,X-linked recessive inheritance,herencia recesiva ligada al cromosoma X,Herencia recesiva ligada a X,0,32.5,66.7,77.0
HP:0001423,X-linked dominant inheritance,herencia dominante ligada al cromosoma X,Herencia dominante ligada a X,0,32.5,66.7,87.0
HP:0034340,Pseudoautosomal dominant inheritance,Herencia pseudo-autosomal dominante,Herencia pseudoautosómica dominante,0,12.7,66.7,85.9
HP:0034341,Pseudoautosomal recessive inheritance,Herencia pseudo-autosomal recesiva,Herencia pseudoautosómica recesiva,0,12.7,66.7,91.2
HP:0000080,Abnormality of reproductive system physiology,alteración de la fisiología del sistema reproductor,Anomalía de la función genital,0,13.1,28.6,59.0
HP:0010787,Genital neoplasm,Neoplasia genital,Neoplasia genital,1,100.0,100.0,100.0
HP:0012243,Abnormal reproductive system morphology,morfología anormal del sistema reproductor,Anormal morfología del sistema genital,0,25.4,60.0,78.2
HP:0000809,Urinary tract atresia,Atresia del tracto urinario,Atresia de las vías urinarias,0,12.4,0.0,96.9
